whole,part,jj,result1,result2,result3
sand,rock,tan,unlikely,guaranteed,unlikely
sand,rock,dirty,probably,guaranteed,probably
sand,rock,coarse,probably,guaranteed,probably
sand,rock,white,unrelated,guaranteed,unlikely
sand,rock,wet,probably,guaranteed,probably
sand,rock,fine,pjj-nonsense,guaranteed,pjj-nonsense
wall,pipe,high,unrelated,unrelated,unrelated
wall,pipe,white,unrelated,unrelated,unrelated
wall,pipe,lateral,unrelated,guaranteed,unrelated
plate,circle,thin,probably,unrelated,guaranteed
plate,circle,empty,guaranteed,unrelated,guaranteed
plate,circle,flat,guaranteed,unrelated,guaranteed
plate,circle,round,guaranteed,guaranteed,guaranteed
plate,circle,white,probably,unrelated,guaranteed
sidewalk,pole,public,guaranteed,pjj-nonsense,guaranteed
sidewalk,pole,concrete,unrelated,unlikely,unlikely
sidewalk,pole,narrow,unrelated,unrelated,unrelated
sidewalk,pole,wooden,unrelated,unlikely,unrelated
sidewalk,pole,white,unrelated,unlikely,unrelated
sidewalk,pole,wide,unrelated,impossible,unlikely
nose,ring,round,unrelated,unrelated,guaranteed
nose,ring,black,unrelated,unlikely,unrelated
nose,ring,broken,unrelated,unrelated,unrelated
nose,ring,male,pjj-nonsense,pjj-nonsense,pjj-nonsense
nose,ring,long,unrelated,wjj-nonsense,probably
nose,ring,human,impossible,wjj-nonsense,impossible
chair,pattern,comfortable,guaranteed,guaranteed,impossible
chair,pattern,blue,unlikely,unrelated,unrelated
chair,pattern,slender,guaranteed,unrelated,unrelated
chair,pattern,empty,impossible,guaranteed,impossible
building,pole,public,guaranteed,guaranteed,guaranteed
building,pole,original,unrelated,probably,unrelated
building,pole,old,guaranteed,probably,unrelated
building,pole,tall,guaranteed,probably,unrelated
building,pole,fine,guaranteed,pjj-nonsense,unrelated
building,pole,brown,unlikely,unlikely,unrelated
carpet,flower,purple,unrelated,unrelated,guaranteed
carpet,flower,persian,guaranteed,unlikely,guaranteed
carpet,flower,thick,probably,unrelated,guaranteed
carpet,flower,magic,guaranteed,unrelated,guaranteed
batter,foot,stiff,probably,guaranteed,probably
batter,foot,thin,probably,guaranteed,unrelated
batter,foot,smooth,unrelated,guaranteed,guaranteed
batter,foot,ready,probably,guaranteed,guaranteed
batter,foot,slight,probably,unrelated,guaranteed
batter,foot,thick,probably,guaranteed,probably
zebra,reflection,true,pjj-nonsense,probably,guaranteed
zebra,reflection,dead,impossible,pjj-nonsense,impossible
zebra,reflection,brown,guaranteed,unlikely,guaranteed
zebra,reflection,female,pjj-nonsense,pjj-nonsense,probably
dresser,drawer,long,probably,unrelated,guaranteed
dresser,drawer,old,guaranteed,probably,guaranteed
dresser,drawer,wooden,guaranteed,guaranteed,guaranteed
sign,text,black,unlikely,unlikely,impossible
sign,text,negative,unrelated,pjj-nonsense,guaranteed
sign,text,sure,pjj-nonsense,wjj-nonsense,guaranteed
sign,text,outward,guaranteed,wjj-nonsense,guaranteed
sign,text,positive,pjj-nonsense,unlikely,guaranteed
boat,chair,wooden,guaranteed,probably,unrelated
boat,chair,white,probably,probably,unrelated
boat,chair,open,unrelated,unlikely,impossible
boat,chair,old,guaranteed,probably,unrelated
boat,chair,tiny,guaranteed,probably,unrelated
field,hill,open,guaranteed,guaranteed,guaranteed
field,hill,overgrown,guaranteed,probably,guaranteed
field,hill,empty,guaranteed,guaranteed,guaranteed
field,hill,grassy,guaranteed,probably,guaranteed
girl,sandal,poor,probably,impossible,pjj-nonsense
girl,sandal,old,unrelated,unrelated,probably
jacket,design,short,unrelated,unrelated,unrelated
jacket,design,white,unrelated,unlikely,unrelated
tail,wing,long,unrelated,unrelated,impossible
tail,wing,short,unrelated,unrelated,unrelated
tail,wing,grey,probably,probably,unlikely
tail,wing,straight,unrelated,unrelated,unlikely
cat,bell,white,unrelated,unlikely,unrelated
cat,bell,old,unrelated,guaranteed,unrelated
dove,eye,heavenly,probably,probably,impossible
dove,eye,holy,probably,guaranteed,guaranteed
dove,eye,wild,guaranteed,guaranteed,guaranteed
dove,eye,white,unrelated,unlikely,unlikely
dove,eye,beautiful,probably,guaranteed,guaranteed
dove,eye,gentle,pjj-nonsense,pjj-nonsense,guaranteed
motorcycle,muffler,old,guaranteed,probably,probably
motorcycle,muffler,red,unlikely,unrelated,unlikely
shirt,print,white,impossible,guaranteed,unrelated
shirt,print,clean,guaranteed,guaranteed,probably
sign,top,black,unlikely,unrelated,guaranteed
cup,straw,plastic,unrelated,impossible,probably
cup,straw,blue,unrelated,unlikely,unrelated
cup,straw,empty,probably,pjj-nonsense,guaranteed
cup,straw,hot,probably,impossible,probably
cat,stomach,white,probably,probably,probably
cat,stomach,old,guaranteed,guaranteed,guaranteed
sign,stripe,black,unrelated,unrelated,impossible
sign,stripe,positive,pjj-nonsense,pjj-nonsense,pjj-nonsense
bench,shadow,long,guaranteed,probably,guaranteed
bench,shadow,hard,impossible,pjj-nonsense,impossible
bench,shadow,gray,impossible,unrelated,impossible
cat,forehead,white,probably,unlikely,probably
cat,forehead,old,guaranteed,guaranteed,guaranteed
street sign,arrow,green,unrelated,unrelated,unrelated
street sign,arrow,positive,unrelated,pjj-nonsense,pjj-nonsense
street sign,arrow,outward,guaranteed,wjj-nonsense,unrelated
street sign,arrow,sure,guaranteed,pjj-nonsense,pjj-nonsense
child,umbrella,poor,impossible,pjj-nonsense,unrelated
child,umbrella,dear,impossible,unrelated,unrelated
player,shirt,offensive,pjj-nonsense,pjj-nonsense,unrelated
player,shirt,poor,pjj-nonsense,impossible,pjj-nonsense
player,shirt,red,unrelated,unrelated,unrelated
wing,end,conservative,guaranteed,pjj-nonsense,pjj-nonsense
wing,end,extreme,guaranteed,pjj-nonsense,pjj-nonsense
wing,end,white,guaranteed,probably,unlikely
wing,end,broken,guaranteed,unrelated,unlikely
wing,end,radical,guaranteed,pjj-nonsense,pjj-nonsense
wing,end,liberal,guaranteed,pjj-nonsense,pjj-nonsense
sandwich,beef,grilled,guaranteed,guaranteed,guaranteed
sandwich,beef,quick,unlikely,guaranteed,pjj-nonsense
sandwich,beef,round,probably,unrelated,pjj-nonsense
sandwich,beef,hot,guaranteed,guaranteed,guaranteed
sandwich,beef,thick,probably,probably,unrelated
wall,rust,white,impossible,impossible,impossible
tennis racket,string,white,probably,unrelated,unlikely
tennis racket,string,terrible,probably,unrelated,pjj-nonsense
traffic light,arrow,white,unrelated,unrelated,impossible
traffic light,arrow,bright,probably,probably,guaranteed
tv,frame,national,guaranteed,pjj-nonsense,impossible
tv,frame,black,probably,guaranteed,impossible
tv,frame,digital,impossible,pjj-nonsense,guaranteed
tv,frame,live,impossible,pjj-nonsense,unrelated
tv,frame,commercial,guaranteed,pjj-nonsense,unrelated
plate,ring,thin,guaranteed,probably,unrelated
plate,ring,flat,guaranteed,guaranteed,guaranteed
plate,ring,dirty,guaranteed,probably,probably
plate,ring,round,guaranteed,guaranteed,guaranteed
plate,ring,empty,guaranteed,guaranteed,impossible
plate,ring,white,unlikely,unlikely,unlikely
bull,eye,young,guaranteed,guaranteed,guaranteed
bull,eye,wild,unlikely,guaranteed,impossible
bull,eye,old,guaranteed,guaranteed,guaranteed
bull,eye,mad,unlikely,impossible,impossible
bull,eye,brown,unlikely,unrelated,unrelated
lady,glass,poor,pjj-nonsense,unrelated,pjj-nonsense
lady,glass,dear,pjj-nonsense,unrelated,pjj-nonsense
lady,glass,beautiful,unrelated,unrelated,pjj-nonsense
sign,stop,positive,pjj-nonsense,nonsense,impossible
sign,stop,black,impossible,impossible,impossible
sign,stop,sure,guaranteed,pjj-nonsense,impossible
store,awning,dry,guaranteed,probably,guaranteed
store,awning,rich,guaranteed,pjj-nonsense,pjj-nonsense
store,awning,white,unlikely,unrelated,unlikely
store,awning,old,guaranteed,unrelated,guaranteed
store,awning,vast,guaranteed,unrelated,guaranteed
drink,straw,long,unrelated,guaranteed,probably
drink,straw,orange,unrelated,unlikely,unlikely
drink,straw,hot,probably,unlikely,probably
handle,part,convenient,guaranteed,probably,probably
handle,part,wooden,guaranteed,probably,guaranteed
handle,part,short,guaranteed,probably,unrelated
handle,part,white,probably,unrelated,guaranteed
handle,part,metal,guaranteed,probably,guaranteed
handle,part,long,guaranteed,probably,unrelated
barn,window,huge,unrelated,probably,unrelated
barn,window,empty,unrelated,unrelated,unrelated
barn,window,white,unlikely,impossible,unlikely
barn,window,old,probably,probably,probably
barn,window,tall,unrelated,probably,unrelated
vest,stripe,white,unlikely,unlikely,unlikely
pitcher,hand,empty,guaranteed,wjj-nonsense,guaranteed
pitcher,hand,silver,guaranteed,wjj-nonsense,unrelated
pitcher,hand,white,guaranteed,probably,unrelated
pitcher,hand,broken,unrelated,wjj-nonsense,pjj-nonsense
pitcher,hand,young,guaranteed,guaranteed,guaranteed
pitcher,hand,winning,impossible,pjj-nonsense,guaranteed
helicopter,window,private,pjj-nonsense,guaranteed,pjj-nonsense
helicopter,window,white,impossible,unlikely,unlikely
helicopter,window,practical,guaranteed,guaranteed,pjj-nonsense
helicopter,window,american,probably,guaranteed,pjj-nonsense
man,tag,poor,pjj-nonsense,probably,unlikely
animal,stripe,brown,probably,unlikely,probably
lamppost,sign,concrete,unlikely,unlikely,unrelated
lamppost,sign,convenient,pjj-nonsense,guaranteed,pjj-nonsense
lamppost,sign,black,unrelated,unrelated,unrelated
lamppost,sign,old,unrelated,unrelated,probably
lamppost,sign,tall,unrelated,probably,unlikely
lamppost,sign,distant,guaranteed,guaranteed,probably
lamppost,light,concrete,impossible,pjj-nonsense,impossible
lamppost,light,convenient,guaranteed,impossible,guaranteed
lamppost,light,black,impossible,pjj-nonsense,impossible
lamppost,light,old,unrelated,impossible,guaranteed
lamppost,light,tall,probably,pjj-nonsense,guaranteed
lamppost,light,distant,guaranteed,impossible,guaranteed
carton,egg,original,unrelated,pjj-nonsense,impossible
carton,egg,empty,unrelated,pjj-nonsense,impossible
carton,egg,heavy,unlikely,probably,guaranteed
carton,egg,old,unrelated,unrelated,unrelated
carton,egg,plastic,impossible,impossible,unrelated
carton,egg,brown,unrelated,unrelated,unrelated
clock,handle,green,probably,guaranteed,unlikely
clock,handle,internal,unrelated,guaranteed,pjj-nonsense
clock,handle,old,probably,probably,guaranteed
clock,handle,tall,unlikely,probably,unlikely
door,part,closed,guaranteed,guaranteed,guaranteed
door,part,wooden,guaranteed,unlikely,guaranteed
door,part,heavy,guaranteed,probably,unrelated
door,part,white,guaranteed,unlikely,probably
door,part,inner,probably,wjj-nonsense,probably
lady,bracelet,poor,pjj-nonsense,pjj-nonsense,impossible
lady,bracelet,dear,pjj-nonsense,pjj-nonsense,impossible
lady,bracelet,beautiful,probably,unrelated,unrelated
nightstand,drawer,metal,guaranteed,guaranteed,probably
nightstand,drawer,cluttered,guaranteed,unrelated,unrelated
nightstand,drawer,open,guaranteed,guaranteed,probably
nightstand,drawer,wooden,guaranteed,guaranteed,probably
man,bracelet,poor,probably,pjj-nonsense,impossible
truck,stripe,white,unlikely,unrelated,unlikely
truck,stripe,old,guaranteed,probably,guaranteed
sheep,shadow,fat,probably,probably,guaranteed
pillow,flower,white,unrelated,unlikely,unlikely
pillow,flower,hard,guaranteed,impossible,guaranteed
pillow,flower,soft,guaranteed,impossible,guaranteed
pillow,flower,wooden,wjj-nonsense,pjj-nonsense,guaranteed
cat,hair,white,unrelated,unlikely,guaranteed
cat,hair,old,unrelated,guaranteed,guaranteed
phone,display,portable,guaranteed,guaranteed,guaranteed
phone,display,white,unlikely,unrelated,unrelated
phone,display,secure,probably,guaranteed,pjj-nonsense
phone,display,public,probably,guaranteed,guaranteed
ramp,shadow,silver,impossible,impossible,impossible
ramp,shadow,linear,unlikely,probably,guaranteed
ramp,shadow,long,probably,probably,probably
lamp,reflection,red,unrelated,guaranteed,probably
pavement,line,concrete,guaranteed,guaranteed,guaranteed
pavement,line,dry,probably,probably,guaranteed
pavement,line,hard,guaranteed,guaranteed,guaranteed
pavement,line,smooth,guaranteed,guaranteed,guaranteed
pavement,line,old,probably,probably,guaranteed
pavement,line,wet,probably,probably,guaranteed
pavement,line,grey,probably,unrelated,guaranteed
pavement,line,rough,unrelated,guaranteed,guaranteed
pizza,bacon,leftover,probably,probably,probably
pizza,bacon,frozen,probably,guaranteed,probably
pizza,bacon,cold,probably,guaranteed,probably
pizza,bacon,hot,guaranteed,guaranteed,probably
giraffe,reflection,brown,guaranteed,guaranteed,guaranteed
plate,chicken,white,unrelated,unrelated,unlikely
plate,chicken,thin,probably,impossible,impossible
plate,chicken,flat,unrelated,impossible,unlikely
animal,tag,poor,pjj-nonsense,pjj-nonsense,impossible
bench,leaf,long,unlikely,unrelated,unrelated
bench,leaf,hard,nonsense,unrelated,guaranteed
bench,leaf,gray,unlikely,unrelated,guaranteed
bench,leaf,wooden,impossible,impossible,guaranteed
dog,bowl,white,unrelated,impossible,unrelated
dog,bowl,old,unrelated,pjj-nonsense,unrelated
banner,word,royal,pjj-nonsense,guaranteed,probably
banner,word,national,guaranteed,guaranteed,probably
banner,word,white,unrelated,impossible,unlikely
banner,word,sacred,unrelated,guaranteed,guaranteed
umbrella,post,white,probably,unrelated,unlikely
umbrella,post,open,impossible,guaranteed,guaranteed
woman,bang,beautiful,probably,unrelated,probably
people,purse,old,impossible,unrelated,unrelated
people,purse,american,pjj-nonsense,probably,probably
people,purse,crowded,pjj-nonsense,impossible,impossible
carriage,wheel,royal,guaranteed,probably,guaranteed
carriage,wheel,closed,impossible,pjj-nonsense,impossible
carriage,wheel,white,unrelated,unlikely,unrelated
carriage,wheel,open,impossible,pjj-nonsense,impossible
head,reflection,dark,guaranteed,guaranteed,probably
tennis racquet,handle,anterior,pjj-nonsense,unrelated,guaranteed
tennis racquet,handle,yellow,unrelated,unrelated,probably
tennis racquet,handle,old,guaranteed,guaranteed,guaranteed
player,mask,poor,pjj-nonsense,probably,pjj-nonsense
player,mask,professional,pjj-nonsense,probably,pjj-nonsense
player,mask,defensive,probably,guaranteed,pjj-nonsense
player,mask,red,unrelated,unrelated,unrelated
frame,picture,yellow,impossible,unlikely,unlikely
frame,picture,physical,guaranteed,guaranteed,guaranteed
frame,picture,human,impossible,wjj-nonsense,impossible
frame,picture,wooden,impossible,unlikely,impossible
motorcycle,motor,used,guaranteed,probably,probably
motorcycle,motor,old,guaranteed,probably,probably
motorcycle,motor,red,unrelated,unlikely,unlikely
building,window,public,guaranteed,guaranteed,pjj-nonsense
building,window,original,probably,probably,probably
building,window,old,probably,guaranteed,probably
building,window,tall,unrelated,probably,unrelated
building,window,fine,probably,probably,probably
tire,rim,round,guaranteed,guaranteed,guaranteed
tire,rim,old,probably,probably,guaranteed
tire,rim,black,probably,unlikely,unrelated
catcher,mitt,old,unrelated,unlikely,unrelated
head,hair,fuzzy,probably,wjj-nonsense,probably
head,hair,dark,unrelated,probably,probably
head,hair,buffalo,guaranteed,guaranteed,probably
boy,nose,young,guaranteed,guaranteed,guaranteed
boy,nose,dear,unrelated,pjj-nonsense,impossible
boy,nose,nice,unrelated,pjj-nonsense,impossible
lady,pant,poor,impossible,pjj-nonsense,pjj-nonsense
lady,pant,dear,impossible,pjj-nonsense,unrelated
man,dog,poor,unlikely,impossible,guaranteed
goggles,strap,white,unrelated,unlikely,probably
goggles,strap,dark,unrelated,unlikely,probably
van,stripe,white,unrelated,unrelated,unlikely
van,stripe,old,probably,probably,pjj-nonsense
wall,hook,high,unrelated,unrelated,probably
wall,hook,white,unrelated,unrelated,unrelated
wall,hook,posterior,probably,pjj-nonsense,pjj-nonsense
wall,hook,anterior,probably,pjj-nonsense,pjj-nonsense
wall,hook,lateral,probably,unrelated,impossible
road,crack,narrow,probably,unrelated,unrelated
road,crack,empty,probably,unrelated,guaranteed
road,crack,open,guaranteed,unrelated,unrelated
road,crack,old,probably,unrelated,probably
road,crack,grey,guaranteed,pjj-nonsense,guaranteed
road,crack,long,unrelated,unrelated,unrelated
road,crack,clean,unlikely,unrelated,guaranteed
bus,edge,external,probably,guaranteed,wjj-nonsense
bus,edge,yellow,unlikely,probably,probably
bus,edge,old,guaranteed,guaranteed,guaranteed
car,trim,old,guaranteed,probably,guaranteed
car,trim,red,unlikely,unrelated,unrelated
jacket,logo,red,unlikely,unlikely,unlikely
stadium,stair,huge,unrelated,unlikely,probably
stadium,stair,brown,unrelated,unrelated,unrelated
stadium,stair,empty,guaranteed,unrelated,probably
stadium,stair,old,probably,unrelated,probably
lemon,stem,fresh,guaranteed,guaranteed,guaranteed
lemon,stem,yellow,unlikely,probably,unlikely
lemon,stem,rough,unlikely,probably,unlikely
lemon,stem,pale,unlikely,probably,unlikely
sign,frame,outward,impossible,unrelated,guaranteed
sign,frame,negative,pjj-nonsense,pjj-nonsense,impossible
sign,frame,black,unrelated,unrelated,unlikely
sign,frame,positive,pjj-nonsense,pjj-nonsense,impossible
horse,reign,dead,unrelated,impossible,impossible
horse,reign,old,probably,unrelated,unrelated
horse,reign,black,unrelated,impossible,unrelated
car,reflection,private,unlikely,pjj-nonsense,impossible
car,reflection,white,unlikely,guaranteed,probably
